"","file","type","name","date","day","batch","beer.name","beer.number","brewery","ABV","beer.type","tasting.category"
"277","D:/Documents/beer_chromatograms_miguel/20170522/5425031010012.cdf","sample","20170522/5425031010012.cdf",2017-05-22,142,2,"Seefbier",196,"Antwerpse Brouw Compagnie",6.5,"high fermentation","blond"
"278","D:/Documents/beer_chromatograms_miguel/20170213/5425014681017.cdf","sample","20170213/5425014681017.cdf",2017-02-13,44,1,"Special De Ryck",197,"Brouwerij De Ryck",5.5,"high fermentation, amber","amber"
"279","D:/Documents/beer_chromatograms_miguel/20170524/5041300503.cdf","sample","20170524/5041300503.cdf",2017-05-24,144,2,"Spencer",198,"St. Joseph's abbey",6.5,"amber","amber"
"280","D:/Documents/beer_chromatograms_miguel/20170126/0850413005204.cdf","sample","20170126/0850413005204.cdf",2017-01-26,26,1,"Spencer IPA",199,"St. Joseph's abbey",7.2,"IPA","hoppy"
"281","D:/Documents/beer_chromatograms_miguel/20170523/54079021.cdf","sample","20170523/54079021.cdf",2017-05-23,143,2,"St. Bernardus Abt 12",200,"Brouwerij St. Bernardus",10.5,"high fermentation","strong ale"
"282","D:/Documents/beer_chromatograms_miguel/20170208/5411911001768.cdf","sample","20170208/5411911001768.cdf",2017-02-08,39,1,"St. Bernardus Christmas Ale",201,"Brouwerij St. Bernardus",10,"kerstbier","christmas"
"283","D:/Documents/beer_chromatograms_miguel/20170122/54079007.cdf","sample","20170122/54079007.cdf",2017-01-22,22,1,"St. Bernardus Pater 6",202,"Brouwerij St. Bernardus",6.7,"high fermentation","dubbel"
"284","D:/Documents/beer_chromatograms_miguel/20170124/54079014_a.cdf","sample","20170124/54079014_a.cdf",2017-01-24,24,1,"St. Bernardus Prior 8",203,"Brouwerij St. Bernardus",8,"high fermentation","bruin"
"285","D:/Documents/beer_chromatograms_miguel/20170209/000054079052.cdf","sample","20170209/000054079052.cdf",2017-02-09,40,1,"St. Bernardus Witbier",204,"Brouwerij St. Bernardus",5.5,"witbier","wit"
"286","D:/Documents/beer_chromatograms_miguel/20170130/5412138303314.cdf","sample","20170130/5412138303314.cdf",2017-01-30,30,1,"St. Feuillien Cuvée de Noël",205,"Brasserie Saint-Feuillien",9,"Abbey beer, kerstbier","christmas"
"287","D:/Documents/beer_chromatograms_miguel/20170120/SLPF_1.cdf","sample","20170120/SLPF_1.cdf",2017-01-20,20,1,"St. Louis Premium Framboise",206,"Bierkasteel van Honsebrouck",2.8,"fruitbier","fruitbeer"
"288","D:/Documents/beer_chromatograms_miguel/20170120/SLPP_1.cdf","sample","20170120/SLPP_1.cdf",2017-01-20,20,1,"St. Louis Premium Pêche",207,"Bierkasteel van Honsebrouck",2.6,"fruitbier","fruitbeer"
"289","D:/Documents/beer_chromatograms_miguel/20170208/000054112087.cdf","sample","20170208/000054112087.cdf",2017-02-08,39,1,"Steenbrugge Wit",208,"Brewery De Gouden Boom",5,"witbier","wit"
"290","D:/Documents/beer_chromatograms_miguel/20170208/5410230000000.cdf","sample","20170208/5410230000000.cdf",2017-02-08,39,1,"Stella Artois",209,"Brouwerij Artois",5.2,"pils, lager","pils/lager"
"291","D:/Documents/beer_chromatograms_miguel/20170120/SL_1.cdf","sample","20170120/SL_1.cdf",2017-01-20,20,1,"Stout Leroy",210,"Leroy Breweries",5,"stout","stout/porter"
"292","D:/Documents/beer_chromatograms_miguel/20170131/5425029020047.cdf","sample","20170131/5425029020047.cdf",2017-01-31,31,1,"Stouterik",211,"Brasserie de la Senne",4.5,"stout","stout/porter"
"293","D:/Documents/beer_chromatograms_miguel/20170213/5425017240457.cdf","sample","20170213/5425017240457.cdf",2017-02-13,44,1,"Straffe Hendrik",212,"Brouwerij De Halve Maan",9,"high fermentation, tripel","tripel"
"294","D:/Documents/beer_chromatograms_miguel/20170525/5425017241164.cdf","sample","20170525/5425017241164.cdf",2017-05-25,145,2,"Straffe Hendrik Wild 2016",213,"Brouwerij De Halve Maan",9,"tripel","Brett/cofermented"
"295","D:/Documents/beer_chromatograms_miguel/20170201/5414239000093.cdf","sample","20170201/5414239000093.cdf",2017-02-01,32,1,"Ter Dolen Blond",214,"Kasteelbrouwerij De Dool",6.1,"blond","blond"
"296","D:/Documents/beer_chromatograms_miguel/20170203/5430000193009.cdf","sample","20170203/5430000193009.cdf",2017-02-03,34,1,"Thorberg Five Hop IPA",216,"Brouwerij Anders!",6.5,"IPA","hoppy"
"297","D:/Documents/beer_chromatograms_miguel/20170122/5411516001453.cdf","sample","20170122/5411516001453.cdf",2017-01-22,22,1,"Timmermans Blanche Lambicus",217,"Brouwerij Timmermans",4.5,"lambic, wit","lambic"
"298","D:/Documents/beer_chromatograms_miguel/20170125/TOG_1.cdf","sample","20170125/TOG_1.cdf",2017-01-25,25,1,"Timmermans Oude Gueuze",219,"Brouwerij Timmermans",5.5,"lambiek","lambic"
"299","D:/Documents/beer_chromatograms_miguel/20170125/TOK_1.cdf","sample","20170125/TOK_1.cdf",2017-01-25,25,1,"Timmermans Oude Kriek",220,"Brouwerij Timmermans",5.5,"kriek","kriek"
"300","D:/Documents/beer_chromatograms_miguel/20170131/54085190.cdf","sample","20170131/54085190.cdf",2017-01-31,31,1,"Tongerlo Blond",221,"Haacht Brewery",6,"high fermentation, Abbey Beer","blond"
"301","D:/Documents/beer_chromatograms_miguel/20170129/54085015.cdf","sample","20170129/54085015.cdf",2017-01-29,29,1,"Tongerlo Bruin",222,"Haacht Brewery",6,"high fermentation, Abbey Beer","bruin"
"302","D:/Documents/beer_chromatograms_miguel/20170213/701197206052.cdf","sample","20170213/701197206052.cdf",2017-02-13,44,1,"Tre Fontane",223,"Abbazia delle Tre Fontane",8.5,"trappist","amber"
"303","D:/Documents/beer_chromatograms_miguel/20170525/54050082.cdf","sample","20170525/54050082.cdf",2017-05-25,145,2,"Tripel Karmeliet",224,"Brouwerij Bosteels",8.4,"tripel","tripel"
"304","D:/Documents/beer_chromatograms_miguel/20170201/5425006700016.cdf","sample","20170201/5425006700016.cdf",2017-02-01,32,1,"Troubadour Blond",225,"Brouwerij The Musketeers",6.5,"blond","blond"
"305","D:/Documents/beer_chromatograms_miguel/20170208/5425006700139.cdf","sample","20170208/5425006700139.cdf",2017-02-08,39,1,"Troubadour Magma",226,"Brouwerij The Musketeers",9,"tripel, ipa","tripel"
"306","D:/Documents/beer_chromatograms_miguel/20170201/5425006700054.cdf","sample","20170201/5425006700054.cdf",2017-02-01,32,1,"Troubadour Obscura",228,"Brouwerij The Musketeers",8.2,"stout","stout/porter"
"307","D:/Documents/beer_chromatograms_miguel/20170206/525006700405.cdf","sample","20170206/525006700405.cdf",2017-02-06,37,1,"Troubadour Westkust",229,"Brouwerij The Musketeers",9.2,"bruin, high fermentation","strong ale"
"308","D:/Documents/beer_chromatograms_miguel/20170206/54121096.cdf","sample","20170206/54121096.cdf",2017-02-06,37,1,"Urthel Hop-It",230,"Brouwerij Urthel",9.5,"blond, ipa","hoppy"
"309","D:/Documents/beer_chromatograms_miguel/20170128/5413977000044.cdf","sample","20170128/5413977000044.cdf",2017-01-28,28,1,"Val-Dieu Bière de Noël",231,"Brasserie de l'Abbaye de Val-Dieu",7,"kerstbier","christmas"
"310","D:/Documents/beer_chromatograms_miguel/20170130/5413977000037.cdf","sample","20170130/5413977000037.cdf",2017-01-30,30,1,"Val-Dieu Triple",232,"Brasserie de l'Abbaye de Val-Dieu",9,"Abbey beer, tripel","tripel"
"311","D:/Documents/beer_chromatograms_miguel/20170209/5411858000077.cdf","sample","20170209/5411858000077.cdf",2017-02-09,40,1,"Vanderghinste oud bruin",233,"Brouwerij Omer Vander Ghinste",5.5,"roodbruin","oud bruin"
"312","D:/Documents/beer_chromatograms_miguel/20170130/5411681400310.cdf","sample","20170130/5411681400310.cdf",2017-01-30,30,1,"Vedett Extra White",234,"Brewery Duvel Moortgat",4.7,"witbier","wit"
"313","D:/Documents/beer_chromatograms_miguel/20170129/5411681401775.cdf","sample","20170129/5411681401775.cdf",2017-01-29,29,1,"Vedett IPA",235,"Brewery Duvel Moortgat",6,"IPA","hoppy"
"314","D:/Documents/beer_chromatograms_miguel/20170120/VP_1.cdf","sample","20170120/VP_1.cdf",2017-01-20,20,1,"Viven Porter",236,"Viven",7,"Porter, smoked","stout/porter"
"315","D:/Documents/beer_chromatograms_miguel/20170521/5412186002658.cdf","sample","20170521/5412186002658.cdf",2017-05-21,141,2,"Volga",237,"Volga",3.9,"pils","pils/lager"
"316","D:/Documents/beer_chromatograms_miguel/20170131/542503006032.cdf","sample","20170131/542503006032.cdf",2017-01-31,31,1,"Waase Wolf",238,"Brewery Boelens",6,"amber","amber"
"317","D:/Documents/beer_chromatograms_miguel/20170126/5410263060034.cdf","sample","20170126/5410263060034.cdf",2017-01-26,26,1,"Watneys Scotch Ale",239,"Brouwerijen Alken-Maes",8,"scotch","scotch"
"318","D:/Documents/beer_chromatograms_miguel/20170126/54079045.cdf","sample","20170126/54079045.cdf",2017-01-26,26,1,"Watou Tripel",240,"Brouwerij St. Bernardus",7.5,"tripel","tripel"
"319","D:/Documents/beer_chromatograms_miguel/20170208/5412896000111.cdf","sample","20170208/5412896000111.cdf",2017-02-08,39,1,"Watou's Wit",241,"Brewery Van Eecke",5,"witbier","wit"
"320","D:/Documents/beer_chromatograms_miguel/20170202/5412343152332.cdf","sample","20170202/5412343152332.cdf",2017-02-02,33,1,"Westmalle Dubbel",242,"Abdij der Trappisten Westmalle",7,"trappist","dubbel"
"321","D:/Documents/beer_chromatograms_miguel/20170202/5412343201337.cdf","sample","20170202/5412343201337.cdf",2017-02-02,33,1,"Westmalle Tripel",243,"Abdij der Trappisten Westmalle",9.5,"trappist","tripel"
"322","D:/Documents/beer_chromatograms_miguel/20170525/5400000000008.cdf","sample","20170525/5400000000008.cdf",2017-05-25,145,2,"Westvleteren Acht",244,"Sint-Sixtusabdij van Westvleteren",8,"trappist","bruin"
"323","D:/Documents/beer_chromatograms_miguel/20170525/5400000000006.cdf","sample","20170525/5400000000006.cdf",2017-05-25,145,2,"Westvleteren Blond",245,"Sint-Sixtusabdij van Westvleteren",5.8,"trappist","blond"
"324","D:/Documents/beer_chromatograms_miguel/20170523/5400000000012.cdf","sample","20170523/5400000000012.cdf",2017-05-23,143,2,"Westvleteren Twaalf",246,"Sint-Sixtusabdij van Westvleteren",10.2,"trappist","strong ale"
"325","D:/Documents/beer_chromatograms_miguel/20170204/0000054107052.cdf","sample","20170204/0000054107052.cdf",2017-02-04,35,1,"Wild Jo",247,"De Koninck Brewery",5.8,"wild","Brett/cofermented"
"326","D:/Documents/beer_chromatograms_miguel/20170203/5425029020078.cdf","sample","20170203/5425029020078.cdf",2017-02-03,34,1,"Winter Mess 2016",248,"Brasserie de la Senne",8.5,"christmas beer","christmas"
"327","D:/Documents/beer_chromatograms_miguel/20170203/5425026960018.cdf","sample","20170203/5425026960018.cdf",2017-02-03,34,1,"Wolf 8",249,"Brouwerij Wolf",8.5,"donkerbruin","stout/porter"
"328","D:/Documents/beer_chromatograms_miguel/20170129/5413963300011.cdf","sample","20170129/5413963300011.cdf",2017-01-29,29,1,"XX Bitter",250,"Brouwerij De Ranke",6.2,"high fermentation, blond","blond"
"329","D:/Documents/beer_chromatograms_miguel/20170214/8718754310017.cdf","sample","20170214/8718754310017.cdf",2017-02-14,45,1,"Zundert",251,"Trappistenbrouwerij de Kievit",8,"trappist, non-belgian","amber"
"330","D:/Documents/beer_chromatograms_miguel/20170128/5411663002945.cdf","sample","20170128/5411663002945.cdf",2017-01-28,28,1,"Zwijntje",252,"Brouwerij Van Steenberge",8,"blond, etiketbier","tripel"
"331","D:/Documents/beer_chromatograms_miguel/20170525/5425007658828_170526154155.cdf","sample","20170525/5425007658828_170526154155.cdf",2017-05-25,145,2,"Achel 8 Blond",1,"Achelse Kluis",8,"trappist, blond","blond"
"332","D:/Documents/beer_chromatograms_miguel/20170213/5425007658880_170214210105.cdf","sample","20170213/5425007658880_170214210105.cdf",2017-02-13,44,1,"Achel 8 Bruin",2,"Achelse Kluis",8,"trappist, bruin","bruin"
"333","D:/Documents/beer_chromatograms_miguel/20170129/5411098730291_170130151204.cdf","sample","20170129/5411098730291_170130151204.cdf",2017-01-29,29,1,"Affligem Blond",3,"Brouwerij Affligem",6.8,"Abbey Beer, blond","blond"
"334","D:/Documents/beer_chromatograms_miguel/20170206/5411098730307_170207171020.cdf","sample","20170206/5411098730307_170207171020.cdf",2017-02-06,37,1,"Affligem Dubbel",4,"Brouwerij Affligem",6.8,"Abbey Beer, bruin","dubbel"
"335","D:/Documents/beer_chromatograms_miguel/20170522/112161945_170523062208.cdf","sample","20170522/112161945_170523062208.cdf",2017-05-22,142,2,"Alpaïde",5,"Café brouwerij Nieuwhuys",10,"donker, tripel","strong ale"
"336","D:/Documents/beer_chromatograms_miguel/20170203/5425036850019_170204163129.cdf","sample","20170203/5425036850019_170204163129.cdf",2017-02-03,34,1,"Anglium Extra Hop",6,"Anglium",6.5,"blond","hoppy"
"337","D:/Documents/beer_chromatograms_miguel/20170204/5425014687019_170206053804.cdf","sample","20170204/5425014687019_170206053804.cdf",2017-02-04,35,1,"Arend Tripel",7,"Brouwerij De Ryck",8,"goudblond","tripel"
"338","D:/Documents/beer_chromatograms_miguel/20170124/5412186003013_b.cdf","sample","20170124/5412186003013_b.cdf",2017-01-24,24,1,"Averbode",8,"Averbode",7.5,"Abbey Beer","blond"
"339","D:/Documents/beer_chromatograms_miguel/20170129/5411081004736_170129234546.cdf","sample","20170129/5411081004736_170129234546.cdf",2017-01-29,29,1,"Bacchus",9,"Bierkasteel van Honsebrouck",4.5,"oud bruin","oud bruin"
"340","D:/Documents/beer_chromatograms_miguel/20170208/5411831000742_170213010032.cdf","sample","20170208/5411831000742_170213010032.cdf",2017-02-08,39,1,"Bavik Premium Pils",10,"Brouwerij De Brabandere",5.2,"pils","pils/lager"
"341","D:/Documents/beer_chromatograms_miguel/20170131/5411681080000_170201022533.cdf","sample","20170131/5411681080000_170201022533.cdf",2017-01-31,31,1,"Bel Pils",11,"Brewery Duvel Moortgat",5,"pils","pils/lager"
"342","D:/Documents/beer_chromatograms_miguel/20170524/5410228141587_170524220924.cdf","sample","20170524/5410228141587_170524220924.cdf",2017-05-24,144,2,"Belle-Vue Gueuze",12,"Brasserie Belle Vue",5.5,"lambiek","lambic"
"343","D:/Documents/beer_chromatograms_miguel/20170208/5410228193371_170208211019.cdf","sample","20170208/5410228193371_170208211019.cdf",2017-02-08,39,1,"Belle-Vue Kriek Classique",13,"Brasserie Belle Vue",5.1,"Kriek","kriek"
"344","D:/Documents/beer_chromatograms_miguel/20170123/5425033240028_170123215931.cdf","sample","20170123/5425033240028_170123215931.cdf",2017-01-23,23,1,"Bertinchamps triple",14,"Brasserie de Bertinchamps",8,"tripel","tripel"
"345","D:/Documents/beer_chromatograms_miguel/20170209/5411633250055_170211141634.cdf","sample","20170209/5411633250055_170211141634.cdf",2017-02-09,40,1,"Blanche de Namur",15,"Brasserie du Bocq",5.2,"witbier","wit"
"346","D:/Documents/beer_chromatograms_miguel/20170208/5410702001307_170209200727.cdf","sample","20170208/5410702001307_170209200727.cdf",2017-02-08,39,1,"Blanche du Hainaut Bio",16,"Brasserie Dupont",5.5,"witbier, biologisch","wit"
"347","D:/Documents/beer_chromatograms_miguel/20170130/5412983140027_170131212627.cdf","sample","20170130/5412983140027_170131212627.cdf",2017-01-30,30,1,"Bon Secours Brune",17,"Brasserie Caulier",8,"high fermentation, bruin","bruin"
"348","D:/Documents/beer_chromatograms_miguel/20170523/5411516000517_170524022418.cdf","sample","20170523/5411516000517_170524022418.cdf",2017-05-23,143,2,"Bourgogne des Flandres Bruin",18,"Brouwerij Timmermans",5,"oud bruin","West Flanders ale"
"349","D:/Documents/beer_chromatograms_miguel/20170130/5411081000332_170131030513.cdf","sample","20170130/5411081000332_170131030513.cdf",2017-01-30,30,1,"Brigand",19,"Bierkasteel van Honsebrouck",9,"blond","tripel"
"350","D:/Documents/beer_chromatograms_miguel/20170123/5425028290311_170124162053.cdf","sample","20170123/5425028290311_170124162053.cdf",2017-01-23,23,1,"Broeder Jacob Double Port",20,"Brouwerij Broeder Jacob",9,"porter","stout/porter"
"351","D:/Documents/beer_chromatograms_miguel/20170208/000054112018_170213101111.cdf","sample","20170208/000054112018_170213101111.cdf",2017-02-08,39,1,"Brugge Tripel",21,"Brewery De Gouden Boom",8.7,"speciaalbier, high fermentation","tripel"
"352","D:/Documents/beer_chromatograms_miguel/20170208/000054055438_170209174940.cdf","sample","20170208/000054055438_170209174940.cdf",2017-02-08,39,1,"Brugs (Tarwebier)",22,"Brewery De Gouden Boom",4.8,"witbier","wit"
"353","D:/Documents/beer_chromatograms_miguel/20170124/5425017240075_b.cdf","sample","20170124/5425017240075_b.cdf",2017-01-24,24,1,"Brugse Zot Dubbel",23,"Brouwerij De Halve Maan",7.5,"bruin","dubbel"
"354","D:/Documents/beer_chromatograms_miguel/20170201/5425029020054_170202131435.cdf","sample","20170201/5425029020054_170202131435.cdf",2017-02-01,32,1,"Brusseleir",24,"Brasserie de la Senne",8,"IPA","hoppy"
"355","D:/Documents/beer_chromatograms_miguel/20170203/5425029020191_170205014208.cdf","sample","20170203/5425029020191_170205014208.cdf",2017-02-03,34,1,"Bruxellensis",25,"Brasserie de la Senne",6.5,"wild","Brett/cofermented"
"356","D:/Documents/beer_chromatograms_miguel/20170204/5411551300818_170206032021.cdf","sample","20170204/5411551300818_170206032021.cdf",2017-02-04,35,1,"Bush Amber",26,"Brasserie Dubuisson",12,"high fermentation, amber","strong ale"
"357","D:/Documents/beer_chromatograms_miguel/20170515/5425024150275_170516140350.cdf","sample","20170515/5425024150275_170516140350.cdf",2017-05-15,135,2,"Caulier 28 Brett",27,"Caulier Sugar Free (House of Caulier)",7.5,"tripel","Brett/cofermented"
"358","D:/Documents/beer_chromatograms_miguel/20170515/5425024150108_170516162027.cdf","sample","20170515/5425024150108_170516162027.cdf",2017-05-15,135,2,"Caulier Imperial Stout",28,"Caulier Sugar Free (House of Caulier)",11,"stout","stout/porter"
"359","D:/Documents/beer_chromatograms_miguel/20170202/5425024151210_170204022114.cdf","sample","20170202/5425024151210_170204022114.cdf",2017-02-02,33,1,"Caulier Saison",29,"Caulier Sugar Free (House of Caulier)",5,"saison","saison"
"360","D:/Documents/beer_chromatograms_miguel/20170515/5425024150107_170516183704.cdf","sample","20170515/5425024150107_170516183704.cdf",2017-05-15,135,2,"Caulier Tripel",30,"Caulier Sugar Free (House of Caulier)",9,"tripel","tripel"
"361","D:/Documents/beer_chromatograms_miguel/20170524/5411663001276_170525091947.cdf","sample","20170524/5411663001276_170525091947.cdf",2017-05-24,144,2,"Celis White",31,"Brouwerij Van Steenberge",5,"witbier","wit"
"362","D:/Documents/beer_chromatograms_miguel/20170131/54085176_170201044313.cdf","sample","20170131/54085176_170201044313.cdf",2017-01-31,31,1,"Charles Quint Blond",32,"Haacht Brewery",8.5,"blond, high fermentation","blond"
"363","D:/Documents/beer_chromatograms_miguel/20170202/54085060_170204043858.cdf","sample","20170202/54085060_170204043858.cdf",2017-02-02,33,1,"Charles Quint Rood",33,"Haacht Brewery",8.5,"red ale","amber"
"364","D:/Documents/beer_chromatograms_miguel/20170128/5410908000036_170129103707.cdf","sample","20170128/5410908000036_170129103707.cdf",2017-01-28,28,1,"Chimay Blauw",34,"Abbaye Notre-Dame de Scourmont",9,"trappist","strong ale"
"365","D:/Documents/beer_chromatograms_miguel/20170125/CD_2.cdf","sample","20170125/CD_2.cdf",2017-01-25,25,1,"Chimay dorée",35,"Abbaye Notre-Dame de Scourmont",4.8,"blond, tafelbier","blond"
"366","D:/Documents/beer_chromatograms_miguel/20170126/5410908000012_170127163437.cdf","sample","20170126/5410908000012_170127163437.cdf",2017-01-26,26,1,"Chimay Rood",36,"Abbaye Notre-Dame de Scourmont",7,"trappist","bruin"
"367","D:/Documents/beer_chromatograms_miguel/20170128/5410908000029_170129130037.cdf","sample","20170128/5410908000029_170129130037.cdf",2017-01-28,28,1,"Chimay Wit",37,"Abbaye Notre-Dame de Scourmont",8,"tripel","tripel"
"368","D:/Documents/beer_chromatograms_miguel/20170201/0000054055308_170202062146.cdf","sample","20170201/0000054055308_170202062146.cdf",2017-02-01,32,1,"Ciney Blond",38,"Ciney",7,"high fermentation, blond","blond"
"369","D:/Documents/beer_chromatograms_miguel/20170206/54055315_170207145245.cdf","sample","20170206/54055315_170207145245.cdf",2017-02-06,37,1,"Ciney Bruin",39,"Ciney",7,"high fermentation, bruin","bruin"
"370","D:/Documents/beer_chromatograms_miguel/20170209/5410783004594_170211003036.cdf","sample","20170209/5410783004594_170211003036.cdf",2017-02-09,40,1,"Cornet",40,"Brewery De Gouden Boom",8.5,"Belgian ale","tripel"
"371","D:/Documents/beer_chromatograms_miguel/20170524/54055001_170525023728.cdf","sample","20170524/54055001_170525023728.cdf",2017-05-24,144,2,"Cristal Alken",41,"Alken",4.8,"lager, pils","pils/lager"
"372","D:/Documents/beer_chromatograms_miguel/20170208/5411858000183_170213031813.cdf","sample","20170208/5411858000183_170213031813.cdf",2017-02-08,39,1,"Cuvée des Jacobins",42,"Brouwerij Omer Vander Ghinste",5.5,"roodbruin","West Flanders ale"
"373","D:/Documents/beer_chromatograms_miguel/20170120/CR_2.cdf","sample","20170120/CR_2.cdf",2017-01-20,20,1,"Cuvée René Oude Kriek",43,"Brouwerij Lindemans",7,"fruitbier, lambiek","kriek"
"374","D:/Documents/beer_chromatograms_miguel/20170131/54107014_170201230449.cdf","sample","20170131/54107014_170201230449.cdf",2017-01-31,31,1,"De Koninck",44,"De Koninck Brewery",5.2,"amber","amber"
"375","D:/Documents/beer_chromatograms_miguel/20170521/5425025910410_170522085253.cdf","sample","20170521/5425025910410_170522085253.cdf",2017-05-21,141,2,"De Vlier Brut",45,"Brouwerij De Vlier",8,"blond","brut"
"376","D:/Documents/beer_chromatograms_miguel/20170203/5425025910809_170204141351.cdf","sample","20170203/5425025910809_170204141351.cdf",2017-02-03,34,1,"De Vlier Saison",46,"Brouwerij De Vlier",5.5,"saison","saison"
"377","D:/Documents/beer_chromatograms_miguel/20170208/541286000975_170213192159.cdf","sample","20170208/541286000975_170213192159.cdf",2017-02-08,39,1,"Delirium Christmas",47,"Brouwerij Huyghe",10,"kerstbier","christmas"
"378","D:/Documents/beer_chromatograms_miguel/20170209/5412186000715_170211072327.cdf","sample","20170209/5412186000715_170211072327.cdf",2017-02-09,40,1,"Delirium Nocturnum",48,"Brouwerij Huyghe",9,"donker, high fermentation","strong ale"
"379","D:/Documents/beer_chromatograms_miguel/20170202/5412186000098_170203192803.cdf","sample","20170202/5412186000098_170203192803.cdf",2017-02-02,33,1,"Delirium Tremens",49,"Brouwerij Huyghe",9,"tripel","tripel"
"380","D:/Documents/beer_chromatograms_miguel/20170209/5411283000017_170211094109.cdf","sample","20170209/5411283000017_170211094109.cdf",2017-02-09,40,1,"Delta",50,"Brussels Beer Project",6.5,"IPA","hoppy"
"381","D:/Documents/beer_chromatograms_miguel/20170125/D_2.cdf","sample","20170125/D_2.cdf",2017-01-25,25,1,"Delvaux",51,"Brouwerij De Kroon",8.5,"Belgian ale","blond"
"382","D:/Documents/beer_chromatograms_miguel/20170515/5410693100324_170516093045.cdf","sample","20170515/5410693100324_170516093045.cdf",2017-05-15,135,2,"DeuS",52,"Brouwerij Bosteels",11.5,"speciaalbier, blond","brut"
"383","D:/Documents/beer_chromatograms_miguel/20170213/5425005660465_170214002150.cdf","sample","20170213/5425005660465_170214002150.cdf",2017-02-13,44,1,"Ducassis",53,"Brasserie des Légendes",3,"fruitbier","fruitbeer"
"384","D:/Documents/beer_chromatograms_miguel/20170201/5411364151119_170202222517.cdf","sample","20170201/5411364151119_170202222517.cdf",2017-02-01,32,1,"Duchesse de Bourgogne",54,"Brouwerij Verhaeghe Vichte",6.2,"oud bruin","West Flanders ale"
"385","D:/Documents/beer_chromatograms_miguel/20170130/5411681014005_170131004736.cdf","sample","20170130/5411681014005_170131004736.cdf",2017-01-30,30,1,"Duvel",55,"Brewery Duvel Moortgat",8.5,"high fermentation","tripel"
"386","D:/Documents/beer_chromatograms_miguel/20170128/5411681401164_170128211140.cdf","sample","20170128/5411681401164_170128211140.cdf",2017-01-28,28,1,"Duvel Triple Hop",56,"Brewery Duvel Moortgat",9.5,"IPA, tripel","hoppy"
"387","D:/Documents/beer_chromatograms_miguel/20170515/5425036450004_170516114716.cdf","sample","20170515/5425036450004_170516114716.cdf",2017-05-15,135,2,"Egotripel",57,"Brouwerij Groenendael",6.5,"Belgian ale","blond"
"388","D:/Documents/beer_chromatograms_miguel/20170125/EB_2.cdf","sample","20170125/EB_2.cdf",2017-01-25,25,1,"Ename Blond",58,"Brouwerij Roman",6.5,"Abbey Beer, high fermentation","blond"
"389","D:/Documents/beer_chromatograms_miguel/20170125/ED_2.cdf","sample","20170125/ED_2.cdf",2017-01-25,25,1,"Ename Dubbel",59,"Brouwerij Roman",6.5,"Abbey Beer, high fermentation","dubbel"
"390","D:/Documents/beer_chromatograms_miguel/20170125/ET_2.cdf","sample","20170125/ET_2.cdf",2017-01-25,25,1,"Ename Tripel",60,"Brouwerij Roman",8.5,"Abbey Beer, tripel","tripel"
"391","D:/Documents/beer_chromatograms_miguel/20170202/9120041150685_170203123509.cdf","sample","20170202/9120041150685_170203123509.cdf",2017-02-02,33,1,"Engelszell Benno",61,"Stift Engelszell",6.9,"trappist","amber"
"392","D:/Documents/beer_chromatograms_miguel/20170131/9120041150678_170201161134.cdf","sample","20170131/9120041150678_170201161134.cdf",2017-01-31,31,1,"Engelszell Gregorius",62,"Stift Engelszell",10.5,"trappist","strong ale"
"393","D:/Documents/beer_chromatograms_miguel/20170530/9120041150784_170531143336.cdf","sample","20170530/9120041150784_170531143336.cdf",2017-05-30,150,2,"Engelszell Nivard",63,"Stift Engelszell",5.5,"trappist","blond"
"394","D:/Documents/beer_chromatograms_miguel/20170208/000054057142_170209062056.cdf","sample","20170208/000054057142_170209062056.cdf",2017-02-08,39,1,"Estaminet Premium Pils",64,"Palm Breweries",5.2,"pils","pils/lager"
"395","D:/Documents/beer_chromatograms_miguel/20170122/5412783054012_170122175124.cdf","sample","20170122/5412783054012_170122175124.cdf",2017-01-22,22,1,"Faro Boon",65,"Brouwerij Boon",4,"faro","faro"
"396","D:/Documents/beer_chromatograms_miguel/20170120/FL_2.cdf","sample","20170120/FL_2.cdf",2017-01-20,20,1,"Faro Lambic Lindemans",66,"Brouwerij Lindemans",4.5,"faro","faro"
"397","D:/Documents/beer_chromatograms_miguel/20170530/009999999999_170531165441.cdf","sample","20170530/009999999999_170531165441.cdf",2017-05-30,150,2,"Finesse",67,"Brouwerij De Dochter van de Korenaar",8.5,"high fermentation, tripel","tripel"
"398","D:/Documents/beer_chromatograms_miguel/20170123/5411276200325_170124001706.cdf","sample","20170123/5411276200325_170124001706.cdf",2017-01-23,23,1,"Floreffe Blond",68,"Brasserie Lefebvre",6.3,"Abbey Beer","blond"
"399","D:/Documents/beer_chromatograms_miguel/20170124/5411276100540_b.cdf","sample","20170124/5411276100540_b.cdf",2017-01-24,24,1,"Floreffe Dubbel",69,"Brasserie Lefebvre",6.3,"Abbey Beer","dubbel"
"400","D:/Documents/beer_chromatograms_miguel/20170122/5412783055019_170122222637.cdf","sample","20170122/5412783055019_170122222637.cdf",2017-01-22,22,1,"Framboise Boon",70,"Brouwerij Boon",5,"lambiek, fruitbier","fruitbeer"
"401","D:/Documents/beer_chromatograms_miguel/20170523/5425100322608_170523192115.cdf","sample","20170523/5425100322608_170523192115.cdf",2017-05-23,143,2,"Framboise Girardin",71,"Brouwerij Girardin",5,"lambiek, fruitbier","fruitbeer"
